GZZ1,20111130190000000,17550.0,17670.0,17543.0,17628.0
GZZ1,20111130190500000,17629.0,17640.0,17581.0,17581.0
GZZ1,20111130191000000,17581.0,17627.0,17581.0,17616.0
GZZ1,20111130191500000,17616.0,17730.0,17595.0,17672.0
GZZ1,20111130192000000,17674.0,17692.0,17657.0,17683.0
GZZ1,20111130192500000,17682.0,17694.0,17662.0,17665.0
GZZ1,20111130193000000,17666.0,17752.0,17663.0,17750.0
GZZ1,20111130193500000,17750.0,17795.0,17750.0,17790.0
GZZ1,20111130194000000,17790.0,17798.0,17767.0,17770.0
GZZ1,20111130194500000,17770.0,17784.0,17718.0,17720.0
GZZ1,20111130195000000,17719.0,17735.0,17706.0,17721.0
GZZ1,20111130195500000,17721.0,17734.0,17710.0,17712.0
HYZ1,20111130190000000,12050.0,12138.0,12050.0,12100.0
HYZ1,20111130193500000,12049.0,12075.0,12049.0,12075.0
HYZ1,20111130194000000,12064.0,12064.0,12064.0,12064.0
HYZ1,20111130195000000,12100.0,12100.0,12100.0,12100.0
LKH2,20111130191500000,17395.0,17395.0,17395.0,17395.0
LKH2,20111130192000000,17596.0,17694.0,17596.0,17694.0
LKM2,20111130194000000,17700.0,17700.0,17700.0,17700.0
LKZ1,20111130190000000,17230.0,17337.0,17172.0,17327.0
LKZ1,20111130190500000,17330.0,17337.0,17300.0,17300.0
LKZ1,20111130191000000,17300.0,17307.0,17255.0,17298.0
LKZ1,20111130191500000,17284.0,17300.0,17262.0,17281.0
LKZ1,20111130192000000,17280.0,17296.0,17260.0,17289.0
LKZ1,20111130192500000,17290.0,17323.0,17265.0,17280.0
LKZ1,20111130193000000,17290.0,17300.0,17262.0,17285.0
LKZ1,20111130193500000,17285.0,17343.0,17281.0,17343.0
LKZ1,20111130194000000,17334.0,17371.0,17324.0,17355.0
LKZ1,20111130194500000,17354.0,17360.0,17321.0,17333.0
LKZ1,20111130195000000,17333.0,17334.0,17315.0,17334.0
LKZ1,20111130195500000,17333.0,17343.0,17318.0,17324.0
MXZ1,20111130190000000,150855.0,151215.0,150800.0,151215.0
MXZ1,20111130190500000,151245.0,151245.0,151075.0,151075.0
MXZ1,20111130191000000,151015.0,151015.0,150960.0,151000.0
MXZ1,20111130191500000,151200.0,151200.0,151200.0,151200.0
MXZ1,20111130192000000,151400.0,151400.0,151400.0,151400.0
MXZ1,20111130192500000,151420.0,151420.0,151420.0,151420.0
MXZ1,20111130193000000,151435.0,151450.0,151435.0,151450.0
MXZ1,20111130193500000,151790.0,152000.0,151790.0,152000.0
MXZ1,20111130194500000,152000.0,152000.0,151800.0,152000.0
MXZ1,20111130195000000,152090.0,152090.0,152090.0,152090.0
NKH2,20111130192000000,42000.0,42000.0,42000.0,42000.0
NKZ1,20111130192500000,41800.0,43500.0,41800.0,43500.0
NKZ1,20111130193000000,41800.0,42800.0,41800.0,42800.0
O4H2,20111130191500000,10035.0,10035.0,10035.0,10035.0
O4H2,20111130193000000,10211.0,10211.0,10211.0,10211.0
PDZ1,20111130194000000,612.0,612.0,612.0,612.0
PDZ1,20111130194500000,613.6,613.6,613.6,613.6
PTZ1,20111130190500000,1547.0,1547.0,1547.0,1547.0
PTZ1,20111130191000000,1540.7,1540.7,1540.7,1540.7
PTZ1,20111130193000000,1547.0,1547.0,1547.0,1547.0
PTZ1,20111130193500000,1548.9,1548.9,1548.9,1548.9
PTZ1,20111130195000000,1550.0,1550.0,1550.0,1550.0
PTZ1,20111130195500000,1551.8,1551.8,1551.8,1551.8
RIH2,20111130190000000,153345.0,154010.0,153345.0,153930.0
RIH2,20111130190500000,153940.0,153950.0,153785.0,153785.0
RIH2,20111130191000000,153500.0,153760.0,153500.0,153680.0
RIH2,20111130191500000,153755.0,153755.0,153750.0,153750.0
RIH2,20111130192000000,153830.0,154000.0,153780.0,154000.0
RIH2,20111130192500000,154050.0,154500.0,154050.0,154415.0
RIH2,20111130193000000,154300.0,154495.0,154300.0,154495.0
RIH2,20111130193500000,154465.0,155000.0,154465.0,155000.0
RIH2,20111130194000000,155085.0,155205.0,155085.0,155185.0
RIH2,20111130194500000,155150.0,155185.0,154905.0,154905.0
RIH2,20111130195000000,154915.0,155200.0,154915.0,155200.0
RIH2,20111130195500000,155020.0,155100.0,154900.0,154900.0
RIM5,20111130192500000,150000.0,150000.0,150000.0,150000.0
RIZ1,20111130190000000,154680.0,156905.0,154550.0,155170.0
RIZ1,20111130190500000,155180.0,155320.0,154925.0,154965.0
RIZ1,20111130191000000,154965.0,155025.0,154725.0,154975.0
RIZ1,20111130191500000,154975.0,155115.0,154865.0,155050.0
RIZ1,20111130192000000,155055.0,155395.0,155020.0,155330.0
RIZ1,20111130192500000,155325.0,155775.0,155260.0,155745.0
RIZ1,20111130193000000,155735.0,155810.0,155530.0,155745.0
RIZ1,20111130193500000,155750.0,156580.0,155720.0,156530.0
RIZ1,20111130194000000,156530.0,156750.0,156425.0,156505.0
RIZ1,20111130194500000,156520.0,156565.0,156220.0,156325.0
RIZ1,20111130195000000,156330.0,156535.0,156150.0,156300.0
RIZ1,20111130195500000,156300.0,156495.0,156195.0,156335.0
RNZ1,20111130190000000,22487.0,22699.0,22211.0,22620.0
RNZ1,20111130190500000,22618.0,22620.0,22559.0,22559.0
RNZ1,20111130191000000,22554.0,22577.0,22526.0,22560.0
RNZ1,20111130191500000,22560.0,22590.0,22549.0,22551.0
RNZ1,20111130192000000,22551.0,22598.0,22536.0,22592.0
RNZ1,20111130192500000,22584.0,22637.0,22584.0,22629.0
RNZ1,20111130193000000,22603.0,22660.0,22603.0,22644.0
RNZ1,20111130193500000,22642.0,22713.0,22617.0,22711.0
RNZ1,20111130194000000,22702.0,22715.0,22698.0,22698.0
RNZ1,20111130194500000,22684.0,22699.0,22661.0,22662.0
RNZ1,20111130195000000,22637.0,22665.0,22637.0,22665.0
RNZ1,20111130195500000,22648.0,22648.0,22638.0,22639.0
RSH2,20111130190000000,10450.0,10450.0,10450.0,10450.0
RSZ1,20111130190000000,10300.0,10311.5,10292.5,10311.5
RSZ1,20111130190500000,10324.0,10324.0,10316.5,10319.0
RSZ1,20111130191000000,10301.0,10304.0,10300.0,10304.0
RSZ1,20111130191500000,10309.0,10319.0,10309.0,10319.0
RSZ1,20111130192000000,10320.5,10320.5,10320.5,10320.5
RSZ1,20111130192500000,10341.0,10350.0,10335.5,10350.0
RSZ1,20111130193000000,10345.0,10350.0,10345.0,10347.0
